Query,Arquivo,Linha,Texto,Score
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,357,"ZHAO, Dangzhi; STROTMANN, Andreas. Analysis and Visualization of Citation Networks . San Rafael, CA: Morgan &amp; Claypool, 2015.",0.1246245950460434
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,359,"ZUBOFF, Shoshana. A era do capitalismo de vigilância : a luta por um futuro humano na nova fronteira do poder. Rio de Janeiro: Intrínseca, 2020. Ebook .",0.27363479137420654
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,361,"Declaração de Coautoria: Ettore Schimid Batalha declara ter sido responsável 'pelo debate teórico  dos  conceitos  de  espaço público,  indústria cultural  e  ética  hacker, desenvolvidos  ao  longo  da  seção  1  do  artigo',  bem  como  perlas  considerações finais. Jefferson Ribeiro da Silva afir ma ter colaborado para o 'Desenvolvimento teórico da seção 1'; e Bruno Daniel Vendruscolo Velasquez sustenta ter contribuído para o artigo com o 'levantamento de dados empíricos e revisão textual.'",0.2763122022151947
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,363,## *Minicurrículo das Autorias:,0.2144271731376648
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,365,Ettore  Schimid  Batalha. Mestre  em  Sociologia  (2018).  Doutorando  em  Sociologia  pela Universidade Federal de São Carlos. Pesquisa financiada pela CAPES  (Processo nº 88887.674096/2022-00). E-mail: ettorebatalha@gmail.com,0.21037134528160095
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,367,Jefferson Ribeiro da Silva . Licenciado em Letras (2022) e Bacharel em Ciências Sociais (2014). Mestrando em Educação pela Universidade Federal de Mato Grosso do Sul. Pesquisa financiada pela CAPES (Processo nº 88887.161204/2025).  E-mail: jefferson.silva@ufms.br,0.21444357931613922
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,369,Bruno  Daniel  Vendruscolo  Espinosa  Velásquez .  Bacharel  em  Ciências  Sociais  (2012). Mestrando junto ao Programa de Pós-Graduação em Modelagem de Sistemas Complexos da Universidade de São Paulo. E-mail: velasquez.bruno@gmail.com.,0.15773843228816986
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,371,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,373,<!-- image -->,0.05308175086975098
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,375,", Parecer 1;",0.14953090250492096
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,377,Avaliadora 1: Thatiane Faria Oliveira Moreira,0.23802927136421204
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,379,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,381,Editores de Seção: Pedro Henrique Vasques ;,0.17804552614688873
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,383,Lucas Baptista .,0.13361597061157227
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,385,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,387,## Declaração de Disponibilidade de Dados,0.22936668992042542
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,389,Os dados de pesquisa só estão disponíveis mediante solicitação.,0.18153433501720428
Quais são os impactos da inteligência artificial?,twitter_algoritmo.md,391,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,1,"## Escrita acadêmica ética, responsável e humana com inteligência artificial",0.5491280555725098
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,3,<!-- image -->,0.05308298021554947
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,5,Rafael Cardoso Sampaio,0.16573116183280945
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,7,## I ✉,0.049321480095386505
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,9,"I Programa Pós-Graduação em Ciência Política, Universidade Federal do Paraná, Curitiba, PR, Brasil.",0.18436674773693085
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,11,"Palavras-chave: escrita acadêmica, integridade científica, Inteligência Artificial Generativa, autoria, revisão narrativa.",0.4589264690876007
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,13,"RESUMO Introdução: A rápida disseminação da inteligência artificial generativa (IAG) transformou práticas de escrita acadêmica, ampliando a eficiência, mas levantando preocupações sobre autoria, integridade, privacidade e desenvolvimento cognitivo. A literatura recente tem se concentrado em debates normativos e em políticas institucionais sobre autoria e transparência, mas oferece pouca orientação operacional sobre como utilizar a IA sem comprometer a formação intelectual, especialmente entre jovens pesquisadores(as). Este artigo busca preencher essa lacuna ao propor um método estruturado de uso ético, responsável e humano da IA. Materiais e métodos: Oestudo realiza uma revisão narrativa de literatura sobre riscos associados à escrita com IA (e.g., diluição da autoria, descarregamento cognitivo, vieses, privacidade e 'alucinações') e integra essa revisão com documentos normativos e diretrizes institucionais. A partir dessa síntese, o artigo desenvolve um guia prático composto por cinco fases metodológicas para orientar o uso crítico da tecnologia. Resultados: Oguia proposto organiza o processo de escrita em etapas: planejamento humano prévio; escrita assistida e curadoria crítica; apropriação e reescrita autoral; verificação rigorosa de fatos, fontes e lógica argumentativa; e responsabilidade final com declaração transparente do uso de IA. Cada fase fornece salvaguardas para mitigar riscos cognitivos, éticos e epistêmicos, preservando a agência autoral. Discussão: Argumenta-se que o uso ético da IA depende menos de proibições formais e mais do desenvolvimento de práticas de vigilância intelectual, documentação e reflexão contínua. Embora o processo reduza parte da eficiência oferecida pela IA, contribui para fortalecer competências cognitivas, proteger a integridade científica e equilibrar inovação tecnológica com responsabilidade humana.",0.568248450756073
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,15,Recebido em 23 de Julho de 2025. Aprovado em 5 de Novembro de 2025. Aceito em 2 de Dezembro de 2025.,0.23102624714374542
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,17,Editor Científico: Adriano Codato,0.16945499181747437
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,19,Editor Associado: Adriano Codato,0.11395016312599182
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,21,iD,0.13174274563789368
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,23,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,25,<!-- image -->,0.05314694717526436
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,27,## I. Introdução,0.33753037452697754
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,29,Oficina de Escrita Acadêmica,0.14749877154827118
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,31,Revista de Sociologia e Política,0.2173682451248169
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,33,DOI 10.1590/1678-98732433e018,0.2151666134595871
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,35,"A integração da inteligência artificial generativa (IAG) na produção de conhecimento acadêmico, acelerada por ferramentas como o ChatGPT, evoluiu rapidamente de uma postura de cautela para uma adoção ampla, motivada especialmente pela promessa de maior eficiência. A capacidade de automatizar ou acelerar diversas fases do trabalho acadêmico gerou otimismo (Pereira et al., 2024). Contudo, essa incorporação massiva também levanta questionamentos sobre a integridade da pesquisa, a originalidade do pensamento e o desenvolvimento das competências cognitivas dos próprios acadêmicos (Lopes et al., 2024; Sampaio et al., 2024).",0.6253195405006409
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,37,"A resposta inicial da academia concentrou-se em debates normativos e filosóficos. Uma parte considerável da literatura recente dedicou-se a investigar os limites da autoria, questionando se uma entidade não humana poderia ser creditada em trabalhos científicos. A conclusão predominante é que a IA funciona como ferramenta, pois não possui agência ou responsabilidade legal e moral por suas produções (Resnik &amp; Hosseini, 2025). Em paralelo, outro foco dominante foi a criação de políticas institucionais, que frequentemente enquadram o uso de IA sob a ótica da desonestidade acadêmica, refletindo a preocupação em proteger os valores tradicionais da produção de conhecimento e valorizando práticas de total transparência (Trindade &amp; Oliveira, 2024).",0.5730528235435486
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,39,"Apesar de relevante, a discussão normativa vigente deixa uma lacuna de orientação prática para estudantes e jovens pesquisadores sobre como utilizar a IA de forma ética, sem comprometer o desenvolvimento intelectual (Winberg et al., 2024). A ausência de um método claro agrava os perigos às fundações cognitivas e criativas da produção de conhecimento, manifestando-se em três áreas críticas.",0.5460397601127625
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,41,"O primeiro risco diz respeito à diluição da autoria. A autoria manifesta a voz singular de um pesquisador, mas a colaboração com IA pode esvaziar o processo criativo ao transferir tarefas intelectuais para a máquina (Floridi, 2025). Estudos demonstram que, mesmo melhorando a qualidade textual, o uso de IA pode reduzir a satisfação intrínseca que alimenta a motivação acadêmica (Mei et al., 2025). Essa delegação pode levar à fixação de ideias e à redução da autoconfiança criativa, uma vez que a criatividade humana opera com base em associações idiossincráticas, enquanto a IA gera textos derivativos e estatisticamente prováveis (Lopes et al., 2024).",0.5907847285270691
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,43,"O segundo risco envolve o descarregamento cognitivo ( cognitive offloading ). A delegação de tarefas mentais diminui o engajamento com o pensamento crítico e a aprendizagem autônoma. Evidências mostram que o uso de IA sem salvaguardas resulta em desempenho inferior em avaliações posteriores, sugerindo que o suporte tecnológico contínuo mina a resolução independente de problemas (Jin et al., 2025; Lee et al., 2025). Com o tempo, essa dependência pode atrofiar capacidades cognitivas essenciais (Lopes et al., 2024; Sampaio et al., 2024).",0.5930137634277344
Quais são os impactos da inteligência artificial?,escrita_academica_ia.md,45,"O terceiro risco tange à privacidade e propriedade intelectual. Ao interagir com ferramentas de IA, pesquisadores expõem ideias e rascunhos ao treinamento de modelos, gerando questões de confidencialidade (Winberg et al., 2024). A falta de transparência sobre o uso de dados protegidos agrava o cenário (Bai et al., 2024; Sampaio et al., 2024). Além disso, a natureza derivativa dos modelos cria riscos tangíveis de plágio inadvertido (Pereira et al., 2024).",0.5859927535057068
